method_name,condition_name,n_seeds,n_failed,n_gross_error,failure_rate,gross_error_rate,unusable_rate,convergence_rate,displacement_rmse_mean_m,displacement_rmse_median_m,displacement_rmse_std_m,displacement_rmse_p05_m,displacement_rmse_p95_m,peak_absolute_error_mean_m,phase_rmse_mean_rad,runtime_s_mean
raw_atan2,"grid:amplitude_x_quadrature:amplitude_ratio=1.1,quadrature_error_rad=0.4",50,0,0,0.0,0.0,0.0,,1.2955695868189035e-08,1.295565393712877e-08,2.029071549460735e-12,1.2952720222684648e-08,1.2958957994417252e-08,2.187145465211832e-08,0.25727888092064677,
taubin,"grid:amplitude_x_quadrature:amplitude_ratio=1.1,quadrature_error_rad=0.4",50,0,0,0.0,0.0,0.0,,1.2924865494289645e-08,1.2924764051521653e-08,2.0394030467664202e-12,1.2921686881017998e-08,1.2928028221997195e-08,2.1127437724572972e-08,0.25666664023701996,
fitzgibbon,"grid:amplitude_x_quadrature:amplitude_ratio=1.1,quadrature_error_rad=0.5",50,0,0,0.0,0.0,0.0,,2.0682401128395595e-11,2.0677069829664114e-11,2.4616461454521698e-12,1.6539930768744736e-11,2.5114345911978502e-11,6.38429701124404e-11,0.00041071858055350736,
halir_flusser,"grid:amplitude_x_quadrature:amplitude_ratio=1.1,quadrature_error_rad=0.5",50,0,0,0.0,0.0,0.0,,2.0682401128409964e-11,2.0677069829703492e-11,2.4616461454603063e-12,1.653993076873858e-11,2.5114345911945673e-11,6.384297011238717e-11,0.0004107185805537925,
heydemann,"grid:amplitude_x_quadrature:amplitude_ratio=1.1,quadrature_error_rad=0.5",50,0,0,0.0,0.0,0.0,,1.9458773078091962e-11,1.966242582002034e-11,2.4392968138698964e-12,1.5456344483242252e-11,2.372362968821917e-11,6.057933092193323e-11,0.0003864193334387139,
kasa,"grid:amplitude_x_quadrature:amplitude_ratio=1.1,quadrature_error_rad=0.5",50,0,0,0.0,0.0,0.0,,1.6164551126082696e-08,1.6164632002166774e-08,2.3111822625236804e-12,1.6160857124409273e-08,1.616859243298212e-08,2.643214868248358e-08,0.321001485880392,
koning_wimmer_witkovsky,"grid:amplitude_x_quadrature:amplitude_ratio=1.1,quadrature_error_rad=0.5",50,0,0,0.0,0.0,0.0,1.0,2.0551063814335896e-11,2.0472441472511398e-11,2.4270771284860494e-12,1.6687614005102317e-11,2.4855505164268756e-11,6.349179678551605e-11,0.0004081104368051369,
raw_atan2,"grid:amplitude_x_quadrature:amplitude_ratio=1.1,quadrature_error_rad=0.5",50,0,0,0.0,0.0,0.0,,1.618877443603808e-08,1.6188974551129318e-08,2.310546427666234e-12,1.6185225881870593e-08,1.6192851299580092e-08,2.7197682912804954e-08,0.32148252110543285,
taubin,"grid:amplitude_x_quadrature:amplitude_ratio=1.1,quadrature_error_rad=0.5",50,0,0,0.0,0.0,0.0,,1.6164552184304058e-08,1.6164632621889262e-08,2.311431392691573e-12,1.6160857196099687e-08,1.6168592684012284e-08,2.6433281751870678e-08,0.32100150689493345,
fitzgibbon,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.0",50,0,0,0.0,0.0,0.0,,6.588827991001516e-11,6.556442455312686e-11,2.7010732654189033e-12,6.178424525262234e-11,7.07569484382898e-11,1.3077274797633652e-10,0.0013084332245447,
halir_flusser,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.0",50,0,0,0.0,0.0,0.0,,6.588827991000371e-11,6.556442455307625e-11,2.701073265430221e-12,6.17842452525386e-11,7.075694843844204e-11,1.3077274797626052e-10,0.001308433224544473,
heydemann,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.0",50,0,0,0.0,0.0,0.0,,3.734732647724328e-11,3.7442692061540226e-11,1.5608428301120362e-12,3.51547304012154e-11,3.995455451216801e-11,7.986106638959627e-11,0.0007416566782056074,
kasa,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.0",50,0,0,0.0,0.0,0.0,,2.4860486961244745e-09,2.4857697028716023e-09,2.1081628931095126e-12,2.482512922449231e-09,2.489273616399524e-09,3.570624095419361e-09,0.049368851581612735,
koning_wimmer_witkovsky,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.0",50,0,0,0.0,0.0,0.0,1.0,7.119240857059531e-11,7.088598380833743e-11,2.617647774521855e-12,6.711810309888736e-11,7.58129589508037e-11,1.396405060936259e-10,0.0014137645243789208,
raw_atan2,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.0",50,0,0,0.0,0.0,0.0,,2.6573926362227797e-09,2.6571502405591976e-09,2.2717710165710452e-12,2.6543077703935046e-09,2.6610908276081602e-09,4.8446621664399255e-09,0.0527714613379336,
taubin,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.0",50,0,0,0.0,0.0,0.0,,2.486074700546523e-09,2.4857953072445065e-09,2.107358932944333e-12,2.482539634801156e-09,2.4892971149573995e-09,3.5719492790947786e-09,0.04936936798680404,
fitzgibbon,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.02",50,0,0,0.0,0.0,0.0,,6.439336284492559e-11,6.459352655475153e-11,2.6385533960675586e-12,6.006890029087085e-11,6.889549048044635e-11,1.279264797722683e-10,0.0012787466223360313,
halir_flusser,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.02",50,0,0,0.0,0.0,0.0,,6.439336284491872e-11,6.459352655470329e-11,2.638553396078059e-12,6.006890029081255e-11,6.889549048042034e-11,1.2792647977227012e-10,0.0012787466223358951,
heydemann,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.02",50,0,0,0.0,0.0,0.0,,3.6893902385280216e-11,3.6870825845531526e-11,1.4783745488275065e-12,3.4595509774987294e-11,3.90862997298232e-11,7.952636478894894e-11,0.0007326524190635604,
kasa,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.02",50,0,0,0.0,0.0,0.0,,2.568671800423918e-09,2.5685654051723613e-09,2.1226481540326733e-12,2.5649327778931583e-09,2.5722202195399066e-09,4.136614022879696e-09,0.05100961098416591,
koning_wimmer_witkovsky,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.02",50,0,0,0.0,0.0,0.0,1.0,6.965082126493367e-11,6.986979703787291e-11,2.5947565061893847e-12,6.542633270632316e-11,7.402810093747941e-11,1.3712909563292159e-10,0.0013831511277017153,
raw_atan2,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.02",50,0,0,0.0,0.0,0.0,,2.7331082135300635e-09,2.732863990342279e-09,2.0704329614284107e-12,2.7294850847548594e-09,2.736364067099322e-09,4.3277896189757796e-09,0.054275048578331056,
taubin,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.02",50,0,0,0.0,0.0,0.0,,2.568696749722697e-09,2.568587850126155e-09,2.1227042342441536e-12,2.5649564813719707e-09,2.572245050306327e-09,4.1381476241972335e-09,0.051010106436338847,
fitzgibbon,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.05",50,0,0,0.0,0.0,0.0,,6.53101241252002e-11,6.566653652230237e-11,2.471813655821785e-12,6.136028711769457e-11,6.91236888822156e-11,1.2990081606848028e-10,0.0012969519984624934,
halir_flusser,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.05",50,0,0,0.0,0.0,0.0,,6.531012412519598e-11,6.566653652242111e-11,2.471813655834454e-12,6.13602871177063e-11,6.91236888822211e-11,1.2990081606842479e-10,0.0012969519984624095,
heydemann,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.05",50,0,0,0.0,0.0,0.0,,3.73383116265247e-11,3.739036302544597e-11,1.589412639314702e-12,3.4493197037007465e-11,4.0281078503206295e-11,8.417667136051849e-11,0.0007414776580489023,
kasa,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.05",50,0,0,0.0,0.0,0.0,,2.964416170833078e-09,2.9641101905841862e-09,2.24514779298253e-12,2.961000758649575e-09,2.9679560237647924e-09,5.1340210371636185e-09,0.05886844541385578,
koning_wimmer_witkovsky,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.05",50,0,0,0.0,0.0,0.0,1.0,7.054473116939014e-11,7.09782360267408e-11,2.420693001968735e-12,6.668435901190264e-11,7.415078104994356e-11,1.3942439414940155e-10,0.0014009027129660114,
raw_atan2,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.05",50,0,0,0.0,0.0,0.0,,3.105782606758233e-09,3.105390910260953e-09,2.2058620923006857e-12,3.1027917951248286e-09,3.1097047044020385e-09,5.304467229851733e-09,0.06167575108115439,
taubin,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.05",50,0,0,0.0,0.0,0.0,,2.9644398990215137e-09,2.9641383007666628e-09,2.2445769945371046e-12,2.961028435504606e-09,2.967977944249604e-09,5.1357878870683445e-09,0.05886891661677912,
fitzgibbon,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.1",50,0,0,0.0,0.0,0.0,,6.6914146309421e-11,6.701283498450701e-11,2.8173187077656883e-12,6.235565406533741e-11,7.149131183798347e-11,1.345084855372269e-10,0.0013288052494747763,
halir_flusser,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.1",50,0,0,0.0,0.0,0.0,,6.691414630942957e-11,6.701283498464931e-11,2.817318707762962e-12,6.235565406529529e-11,7.149131183800471e-11,1.3450848553726183e-10,0.0013288052494749463,
heydemann,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.1",50,0,0,0.0,0.0,0.0,,3.9169126050356686e-11,3.8954179260915365e-11,1.7316846194661278e-12,3.651941234268748e-11,4.197194632482446e-11,9.484619927431578e-11,0.0007778346311462272,
kasa,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.1",50,0,0,0.0,0.0,0.0,,4.075801622077236e-09,4.075773982539445e-09,2.140104494468601e-12,4.072679717817931e-09,4.079732915492828e-09,7.069891486342298e-09,0.08093873851711259,
koning_wimmer_witkovsky,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.1",50,0,0,0.0,0.0,0.0,1.0,7.203783627385928e-11,7.201677635338185e-11,2.7272912055637086e-12,6.752671450574046e-11,7.651925432667577e-11,1.443183286975142e-10,0.0014305533326072104,
raw_atan2,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.1",50,0,0,0.0,0.0,0.0,,4.177340278643463e-09,4.177462038785466e-09,2.038767817748731e-12,4.174290118270953e-09,4.18080448073829e-09,7.413206495870672e-09,0.0829551297783252,
taubin,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.1",50,0,0,0.0,0.0,0.0,,4.07582398337708e-09,4.075793551800124e-09,2.1393371468160267e-12,4.072701063042613e-09,4.079755571840187e-09,7.0723759079239315e-09,0.08093918257586927,
fitzgibbon,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.15",50,0,0,0.0,0.0,0.0,,6.964514581828092e-11,6.993721077783422e-11,2.27747395698938e-12,6.579709742903312e-11,7.265317204117727e-11,1.4003349115953156e-10,0.0013830384226352797,
halir_flusser,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.15",50,0,0,0.0,0.0,0.0,,6.964514581830191e-11,6.993721077785001e-11,2.277473956976845e-12,6.579709742908613e-11,7.265317204118129e-11,1.400334911595915e-10,0.0013830384226356965,
heydemann,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.15",50,0,0,0.0,0.0,0.0,,4.1697627746098904e-11,4.180402974769664e-11,1.4414837260136512e-12,3.911669426676671e-11,4.369739297855406e-11,1.3476835606904807e-10,0.0008280465297045903,
kasa,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.15",50,0,0,0.0,0.0,0.0,,5.448688050230222e-09,5.448715650753902e-09,2.4957151882388797e-12,5.444582891360157e-09,5.453062625728778e-09,9.267166871267757e-09,0.10820201232810214,
koning_wimmer_witkovsky,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.15",50,0,0,0.0,0.0,0.0,1.0,7.424127598067223e-11,7.45104314139072e-11,2.2064167933562885e-12,7.054432698479486e-11,7.742729017798794e-11,1.4787317237942994e-10,0.001474310032958358,
raw_atan2,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.15",50,0,0,0.0,0.0,0.0,,5.523309943084997e-09,5.523105042592224e-09,2.4316016960069383e-12,5.519575406956279e-09,5.527363208585129e-09,9.704974270506842e-09,0.10968388078821295,
taubin,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.15",50,0,0,0.0,0.0,0.0,,5.4487112211927654e-09,5.448739111906346e-09,2.4958925391235342e-12,5.444604472485025e-09,5.453089112951567e-09,9.270899230774581e-09,0.10820247246543274,
fitzgibbon,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.2",50,0,0,0.0,0.0,0.0,,7.305445147700598e-11,7.327337683165057e-11,2.5210496183912512e-12,6.926425077492558e-11,7.676794693682981e-11,1.5547115926534882e-10,0.0014507416439456004,
halir_flusser,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.2",50,0,0,0.0,0.0,0.0,,7.305445147704376e-11,7.32733768318295e-11,2.521049618428619e-12,6.926425077493772e-11,7.676794693701902e-11,1.5547115926542394e-10,0.0014507416439463502,
heydemann,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.2",50,0,0,0.0,0.0,0.0,,4.562622003412841e-11,4.58948268346206e-11,1.9404788693729116e-12,4.2775072520630675e-11,4.847125601709717e-11,1.583504730472015e-10,0.0009060619321762908,
kasa,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.2",50,0,0,0.0,0.0,0.0,,6.9298322485717595e-09,6.929653019833837e-09,1.833851862934065e-12,6.926891099930903e-09,6.9325775953150005e-09,1.1615371852955235e-08,0.13761510798181212,
koning_wimmer_witkovsky,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.2",50,0,0,0.0,0.0,0.0,1.0,7.722229856070006e-11,7.745866184024813e-11,2.389597621710627e-12,7.346972019795912e-11,8.082858062597773e-11,1.562978911019887e-10,0.001533508254434975,
raw_atan2,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.2",50,0,0,0.0,0.0,0.0,,6.9874562213482675e-09,6.987338594215015e-09,1.860245853531977e-12,6.98461850839863e-09,6.990088412570296e-09,1.2120277308047446e-08,0.13875942561484206,
taubin,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.2",50,0,0,0.0,0.0,0.0,,6.929857353917058e-09,6.929675966838372e-09,1.8326749498221482e-12,6.926915739154047e-09,6.93260081118229e-09,1.162057635756815e-08,0.13761560653281307,
fitzgibbon,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.25",50,0,0,0.0,0.0,0.0,,7.675174352173029e-11,7.720906391408976e-11,2.47161652027521e-12,7.276414191640654e-11,8.088657252112635e-11,1.8994273603253022e-10,0.0015241638027691266,
halir_flusser,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.25",50,0,0,0.0,0.0,0.0,,7.675174352179764e-11,7.720906391409812e-11,2.471616520258786e-12,7.27641419167864e-11,8.088657252117567e-11,1.8994273603251414e-10,0.0015241638027704645,
heydemann,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.25",50,0,0,0.0,0.0,0.0,,4.953308830606435e-11,4.959367730819817e-11,1.5969416798257333e-12,4.712935643162733e-11,5.2340674778434864e-11,2.0181092833479765e-10,0.0009836459313018095,
kasa,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.25",50,0,0,0.0,0.0,0.0,,8.465855089404858e-09,8.465766645955997e-09,2.085024129398461e-12,8.463267404249924e-09,8.468850352216426e-09,1.4035098962567172e-08,0.16811800350967177,
koning_wimmer_witkovsky,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.25",50,0,0,0.0,0.0,0.0,1.0,8.037764576188917e-11,8.047959131062593e-11,2.3164015332355473e-12,7.68494040257982e-11,8.446751363694519e-11,1.7859950335385614e-10,0.0015961682771074193,
raw_atan2,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.25",50,0,0,0.0,0.0,0.0,,8.512214077223153e-09,8.512104389541016e-09,2.056083803732179e-12,8.509581072016535e-09,8.515174593389442e-09,1.4606914623763439e-08,0.16903861700877296,
taubin,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.25",50,0,0,0.0,0.0,0.0,,8.465885407051079e-09,8.465797600305788e-09,2.0839000759691904e-12,8.463297932393475e-09,8.468876734082243e-09,1.4042553262890337e-08,0.16811860556842415,
fitzgibbon,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.3",50,0,0,0.0,0.0,0.0,,8.263416933415183e-11,8.278921684462905e-11,3.057041151321414e-12,7.757691808565763e-11,8.737684326988497e-11,2.3260693884015687e-10,0.001640979136002948,
halir_flusser,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.3",50,0,0,0.0,0.0,0.0,,8.263416933430349e-11,8.278921684480702e-11,3.0570411513362783e-12,7.757691808581621e-11,8.737684326997016e-11,2.3260693884018192e-10,0.0016409791360059594,
heydemann,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.3",50,0,0,0.0,0.0,0.0,,5.533821947942709e-11,5.5553143250442504e-11,2.071184568153764e-12,5.207595347105929e-11,5.840084608219319e-11,2.3895397716106995e-10,0.0010989263197174952,
kasa,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.3",50,0,0,0.0,0.0,0.0,,1.0034415942041944e-08,1.0034132858595494e-08,2.5379909901463135e-12,1.003071870954609e-08,1.0038762572770692e-08,1.6562736482056697e-08,0.19926705061051375,
koning_wimmer_witkovsky,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.3",50,0,0,0.0,0.0,0.0,1.0,8.579255336646292e-11,8.587187385602223e-11,2.787320433192036e-12,8.12330387545155e-11,8.977759613460911e-11,2.1775840130074287e-10,0.001703699465163023,
raw_atan2,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.3",50,0,0,0.0,0.0,0.0,,1.007290250145213e-08,1.0072719328387457e-08,2.569704569960757e-12,1.0069247171576812e-08,1.0077594985632545e-08,1.7116936407790714e-08,0.20003133058715716,
taubin,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.3",50,0,0,0.0,0.0,0.0,,1.0034450205675205e-08,1.0034166386550542e-08,2.5358788969067917e-12,1.0030755694950038e-08,1.0038786865912246e-08,1.657267709911123e-08,0.19926773103009993,
fitzgibbon,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.4",50,0,0,0.0,0.0,0.0,,9.396467215671315e-11,9.417139018917835e-11,2.9283339546383403e-12,9.00542165421692e-11,9.804378115345829e-11,3.2121851795391517e-10,0.0018659843473103886,
halir_flusser,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.4",50,0,0,0.0,0.0,0.0,,9.39646721569787e-11,9.417139018937094e-11,2.9283339545615188e-12,9.005421654288897e-11,9.804378115336885e-11,3.2121851795391434e-10,0.0018659843473156617,
heydemann,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.4",50,0,0,0.0,0.0,0.0,,6.732336866952017e-11,6.75606721213713e-11,2.071078988082583e-12,6.34990867351471e-11,7.039993399921162e-11,3.262834493408349e-10,0.0013369317346844612,
kasa,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.4",50,0,0,0.0,0.0,0.0,,1.3234292211301153e-08,1.3234698974250879e-08,2.1981521573627636e-12,1.323033790721033e-08,1.3237073502637538e-08,2.1694026641064846e-08,0.2628113475757543,
koning_wimmer_witkovsky,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.4",50,0,0,0.0,0.0,0.0,1.0,9.640312426126287e-11,9.668056614198025e-11,2.645979036480136e-12,9.2160915901803e-11,1.0004989489074466e-10,2.9840888897755304e-10,0.0019144080086111717,
raw_atan2,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.4",50,0,0,0.0,0.0,0.0,,1.3262680306494504e-08,1.3263008624601311e-08,2.2155412259797857e-12,1.3258534428827238e-08,1.3265505609838632e-08,2.2317790316265834e-08,0.26337508860804776,
taubin,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.4",50,0,0,0.0,0.0,0.0,,1.32343524757378e-08,1.3234758401074413e-08,2.1953999658558464e-12,1.3230410032445615e-08,1.3237128832785033e-08,2.1714060610742467e-08,0.26281254432867107,
fitzgibbon,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.5",50,0,0,0.0,0.0,0.0,,1.0697876698019044e-10,1.068228444245348e-10,2.6898913903434967e-12,1.0357360701137955e-10,1.1160372714729889e-10,4.137536578070258e-10,0.0021244229357462747,
halir_flusser,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.5",50,0,0,0.0,0.0,0.0,,1.0697876698017692e-10,1.0682284442461723e-10,2.6898913903610004e-12,1.0357360701121518e-10,1.1160372714733366e-10,4.1375365780703026e-10,0.0021244229357460067,
heydemann,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.5",50,0,0,0.0,0.0,0.0,,8.146789667787481e-11,8.120325661523634e-11,1.6715853396130485e-12,7.899140587440296e-11,8.431495745341652e-11,4.14458660038119e-10,0.0016178188729875085,
kasa,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.5",50,0,0,0.0,0.0,0.0,,1.649749514227167e-08,1.6497244804568536e-08,2.7832876233738027e-12,1.6493658296861734e-08,1.6501088308173944e-08,2.6990825813844926e-08,0.327613208227522,
koning_wimmer_witkovsky,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.5",50,0,0,0.0,0.0,0.0,1.0,1.0945858059752088e-10,1.093259037057675e-10,2.4512918662779786e-12,1.0643673894920476e-10,1.1387333752961694e-10,3.8125832730694455e-10,0.002173667968884563,
raw_atan2,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.5",50,0,0,0.0,0.0,0.0,,1.651976221643454e-08,1.6519336584348345e-08,2.781624609226522e-12,1.6515984343206936e-08,1.652329488420601e-08,2.765556030812292e-08,0.3280553958166939,
taubin,"grid:amplitude_x_quadrature:amplitude_ratio=1.15,quadrature_error_rad=0.5",50,0,0,0.0,0.0,0.0,,1.6497654189215387e-08,1.649738374800504e-08,2.7889472330418153e-12,1.6493815596347732e-08,1.6501261356336905e-08,2.703802579137735e-08,0.32761636663908933,
fitzgibbon,"grid:amplitude_x_quadrature:amplitude_ratio=1.2,quadrature_error_rad=0.0",50,0,0,0.0,0.0,0.0,,3.7960419662271524e-10,3.79924483521343e-10,1.848557129534799e-12,3.768232382188846e-10,3.8215722983572815e-10,6.86351878588711e-10,0.007538317037811488,
halir_flusser,"grid:amplitude_x_quadrature:amplitude_ratio=1.2,quadrature_error_rad=0.0",50,0,0,0.0,0.0,0.0,,3.7960419662271917e-10,3.799244835213659e-10,1.8485571295404048e-12,3.768232382188921e-10,3.8215722983576786e-10,6.86351878588719e-10,0.007538317037811567,
heydemann,"grid:amplitude_x_quadrature:amplitude_ratio=1.2,quadrature_error_rad=0.0",50,0,0,0.0,0.0,0.0,,2.12594865464612e-10,2.1277477134110907e-10,1.0717882034592293e-12,2.1049910881257475e-10,2.1393615639168712e-10,3.789236004592836e-10,0.0042217855090678595,
kasa,"grid:amplitude_x_quadrature:amplitude_ratio=1.2,quadrature_error_rad=0.0",50,0,0,0.0,0.0,0.0,,3.2452815132528577e-09,3.2453640225671147e-09,2.1468623690645673e-12,3.2416016919785386e-09,3.2485725973655403e-09,4.9010959030113505e-09,0.06444597067551168,
koning_wimmer_witkovsky,"grid:amplitude_x_quadrature:amplitude_ratio=1.2,quadrature_error_rad=0.0",50,0,0,0.0,0.0,0.0,1.0,4.2552521183489804e-10,4.25802673964032e-10,1.7213166182570812e-12,4.228315539042273e-10,4.280073533689133e-10,7.797484572616518e-10,0.008450233118949152,
raw_atan2,"grid:amplitude_x_quadrature:amplitude_ratio=1.2,quadrature_error_rad=0.0",50,0,0,0.0,0.0,0.0,,3.3606585633424574e-09,3.3603628793050427e-09,2.1598672947034452e-12,3.3571698257806813e-09,3.3643176934198666e-09,5.885137278792688e-09,0.06673716974601952,
taubin,"grid:amplitude_x_quadrature:amplitude_ratio=1.2,quadrature_error_rad=0.0",50,0,0,0.0,0.0,0.0,,3.2466950923910216e-09,3.2467756000026603e-09,2.1424342789962968e-12,3.2430190648805354e-09,3.2499710103559448e-09,4.915646842902509e-09,0.06447404203983355,
fitzgibbon,"grid:amplitude_x_quadrature:amplitude_ratio=1.2,quadrature_error_rad=0.02",50,0,0,0.0,0.0,0.0,,3.7877736667216273e-10,3.7891742360798105e-10,2.1819822332787524e-12,3.750787103593024e-10,3.8241753378296703e-10,6.918835740560037e-10,0.007521897550463677,
halir_flusser,"grid:amplitude_x_quadrature:amplitude_ratio=1.2,quadrature_error_rad=0.02",50,0,0,0.0,0.0,0.0,,3.7877736667216433e-10,3.7891742360791694e-10,2.1819822332786546e-12,3.750787103593004e-10,3.8241753378289435e-10,6.918835740560003e-10,0.007521897550463711,
heydemann,"grid:amplitude_x_quadrature:amplitude_ratio=1.2,quadrature_error_rad=0.02",50,0,0,0.0,0.0,0.0,,2.1248626567884145e-10,2.1248311050824905e-10,1.0612484415413367e-12,2.1080117034183955e-10,2.1405711128608298e-10,3.769293386770764e-10,0.004219628895356368,
kasa,"grid:amplitude_x_quadrature:amplitude_ratio=1.2,quadrature_error_rad=0.02",50,0,0,0.0,0.0,0.0,,3.3106376185228835e-09,3.3108641693963257e-09,2.2116502229088126e-12,3.3070057566376927e-09,3.3140106980726365e-09,5.484749503079404e-09,0.06574383578413083,
koning_wimmer_witkovsky,"grid:amplitude_x_quadrature:amplitude_ratio=1.2,quadrature_error_rad=0.02",50,0,0,0.0,0.0,0.0,1.0,4.257735523810021e-10,4.259012953835154e-10,2.121647730746145e-12,4.22111039786789e-10,4.2920349490791214e-10,7.952133677264538e-10,0.008455164755075758,
raw_atan2,"grid:amplitude_x_quadrature:amplitude_ratio=1.2,quadrature_error_rad=0.02",50,0,0,0.0,0.0,0.0,,3.421768334182856e-09,3.422139856424073e-09,2.2518716280292755e-12,3.4182105820121706e-09,3.4252108320456356e-09,5.337020437292456e-09,0.06795070961412795,
taubin,"grid:amplitude_x_quadrature:amplitude_ratio=1.2,quadrature_error_rad=0.02",50,0,0,0.0,0.0,0.0,,3.3120234596188186e-09,3.312232596583505e-09,2.2113148392640997e-12,3.308412031306436e-09,3.31539698438526e-09,5.501053054043131e-09,0.06577135631640664,
